params_x,params_y,params_z,user_attrs_top-1
121.6,148.2,0.11,0.7578125
121.6,148.2,0.11,0.7578125
120.5,159.3,0.36,0.7578125
120.5,159.3,0.36,0.7578125
115.3,158.4,0.3,0.7578125
115.3,158.4,0.3,0.7578125
122.3,148.3,0.22,0.7578125
122.3,148.3,0.22,0.7578125
125.1,153.3,0.14,-1.0
125.1,153.3,0.14,-1.0
117.5,160.0,0.08,0.7578125
117.5,160.0,0.08,0.7578125
126.8,156.9,0.1,0.7578125
126.8,156.9,0.1,0.7578125
119.7,155.8,0.35000000000000003,-1.0
119.7,155.8,0.35000000000000003,-1.0
118.7,148.1,0.15,0.7578125
118.7,148.1,0.15,0.7578125
115.8,159.2,0.36,0.7578125
115.8,159.2,0.36,0.7578125
120.9,154.8,0.49,0.7578125
120.9,154.8,0.49,0.7578125
114.6,157.8,0.21,0.7578125
114.6,157.8,0.21,0.7578125
127.0,157.0,0.0,0.7578125
127.0,157.0,0.0,0.7578125
119.2,149.2,0.46,0.7578125
119.2,149.2,0.46,0.7578125
115.3,151.7,0.31,0.7578125
115.3,151.7,0.31,0.7578125
126.4,151.2,0.1,-1.0
126.4,151.2,0.1,0.7578125
119.6,156.0,0.25,-1.0
119.6,156.0,0.25,-1.0
124.2,150.4,0.09,0.7578125
124.2,150.4,0.09,0.7578125
114.4,157.4,0.49,0.7578125
114.4,157.4,0.49,0.7578125
116.2,154.0,0.18,0.7578125
116.2,154.0,0.18,0.7578125
124.8,150.1,0.32,0.7578125
124.8,150.1,0.32,0.7578125
114.6,159.4,0.25,0.7578125
114.6,159.4,0.25,0.7578125
119.7,159.8,0.42,0.7578125
119.7,159.8,0.42,0.7578125
118.1,155.8,0.21,-1.0
118.1,155.8,0.21,-1.0
125.0,149.8,0.17,0.7578125
125.0,149.8,0.17,0.7578125
120.5,148.5,0.26,0.7578125
120.5,148.5,0.26,0.7578125
123.2,156.7,0.32,-1.0
123.2,156.7,0.32,-1.0
124.0,149.6,0.25,0.7578125
124.0,149.6,0.25,0.7578125
114.6,151.6,0.46,0.7578125
114.6,151.6,0.46,0.7578125
126.0,155.5,0.29,0.7578125
126.0,155.5,0.29,0.7578125
121.1,151.9,0.02,0.7578125
121.1,151.9,0.02,0.7578125
118.4,160.0,0.16,0.7578125
118.4,160.0,0.16,0.7578125
124.1,148.3,0.34,0.7578125
124.1,148.3,0.34,0.7578125
113.6,160.0,0.23,0.7578125
113.6,160.0,0.23,0.7578125
124.3,154.0,0.47000000000000003,-1.0
124.3,154.0,0.47000000000000003,-1.0
117.4,157.0,0.31,0.7578125
117.4,157.0,0.31,0.7578125
122.0,150.3,0.17,0.7578125
122.0,150.3,0.17,0.7578125
114.7,156.8,0.14,0.7578125
114.7,156.8,0.14,0.7578125
116.2,148.0,0.34,0.7578125
116.2,148.0,0.34,0.7578125
126.3,148.1,0.5,0.7578125
126.3,148.1,0.5,0.7578125
125.8,149.8,0.07,0.7578125
125.8,149.8,0.07,0.7578125
115.2,156.2,0.35000000000000003,0.7578125
115.2,156.2,0.35000000000000003,0.7578125
118.1,155.0,0.11,-1.0
118.1,155.0,0.11,-1.0
126.6,152.2,0.32,0.7578125
126.6,152.2,0.32,-1.0
120.2,151.6,0.33,0.7578125
120.2,151.6,0.33,0.7578125
123.0,157.6,0.47000000000000003,0.7578125
123.0,157.6,0.47000000000000003,0.7578125
115.0,148.4,0.13,0.7578125
115.0,148.4,0.13,0.7578125
123.3,149.8,0.03,-1.0
123.3,149.8,0.03,0.7578125
114.3,149.9,0.39,0.7578125
114.3,149.9,0.39,0.7578125
123.8,152.5,0.25,0.7578125
123.8,152.5,0.25,0.7578125
120.2,150.9,0.44,0.7578125
120.2,150.9,0.44,0.7578125
113.1,155.0,0.45,0.7578125
113.1,155.0,0.45,0.7578125
121.0,154.8,0.32,0.7578125
121.0,154.8,0.32,0.7578125
122.0,153.3,0.12,-1.0
122.0,153.3,0.12,-1.0
117.6,158.8,0.32,0.7578125
117.6,158.8,0.32,0.7578125
117.5,157.2,0.16,0.7578125
117.5,157.2,0.16,0.7578125
118.7,150.1,0.17,0.7578125
118.7,150.1,0.17,0.7578125
120.3,149.6,0.5,0.7578125
120.3,149.6,0.5,0.7578125
123.4,158.0,0.05,0.7578125
123.4,158.0,0.05,0.7578125
120.4,159.8,0.25,0.7578125
120.4,159.8,0.25,0.7578125
125.6,156.5,0.23,0.7578125
125.6,156.5,0.23,0.7578125
118.1,149.4,0.07,0.7578125
118.1,149.4,0.07,0.7578125
127.0,153.8,0.43,0.7578125
127.0,153.8,0.43,0.7578125
119.7,157.3,0.11,-1.0
119.7,157.3,0.11,-1.0
117.3,156.3,0.07,-1.0
117.3,156.3,0.07,-1.0
124.3,159.0,0.14,0.7578125
124.3,159.0,0.14,0.7578125
115.1,158.3,0.18,0.7578125
115.1,158.3,0.18,0.7578125
123.0,149.0,0.14,0.7578125
123.0,149.0,0.14,0.7578125
126.8,149.7,0.29,0.7578125
126.8,149.7,0.29,0.7578125
126.3,150.1,0.15,0.7578125
126.3,150.1,0.15,0.7578125
121.2,150.9,0.27,0.7578125
121.2,150.9,0.27,0.7578125
117.8,159.5,0.28,0.7578125
117.8,159.5,0.28,0.7578125
113.1,156.7,0.44,0.7578125
113.1,156.7,0.44,0.7578125
122.4,151.0,0.14,0.7578125
122.4,151.0,0.14,0.7578125
115.8,148.4,0.43,0.7578125
115.8,148.4,0.43,0.7578125
124.7,150.7,0.01,0.7578125
124.7,150.7,0.01,0.7578125
119.5,151.6,0.49,0.7578125
119.5,151.6,0.49,0.7578125
121.4,155.0,0.22,0.7578125
121.4,155.0,0.22,0.7578125
124.3,153.7,0.36,0.7578125
124.3,153.7,0.36,0.7578125
116.6,159.9,0.16,0.7578125
116.6,159.9,0.16,0.7578125
121.2,156.2,0.39,-1.0
121.2,156.2,0.39,-1.0
126.9,158.9,0.09,0.7578125
126.9,158.9,0.09,0.7578125
117.0,155.3,0.25,0.7578125
117.0,155.3,0.25,0.7578125
124.5,148.4,0.04,0.7578125
124.5,148.4,0.04,0.7578125
114.2,159.9,0.36,0.7578125
114.2,159.9,0.36,0.7578125
124.8,149.7,0.18,0.7578125
124.8,149.7,0.18,0.7578125
113.3,148.1,0.33,0.7578125
113.3,148.1,0.33,0.7578125
127.0,158.3,0.41000000000000003,0.7578125
127.0,158.3,0.41000000000000003,0.7578125
121.9,157.9,0.19,0.7578125
121.9,157.9,0.19,0.7578125
123.2,148.2,0.25,0.7578125
123.2,148.2,0.25,0.7578125
113.1,158.2,0.22,0.7578125
113.1,158.2,0.22,0.7578125
114.1,151.3,0.33,0.7578125
114.1,151.3,0.33,0.7578125
118.8,154.3,0.32,-1.0
118.8,154.3,0.32,-1.0
117.1,155.0,0.02,0.7578125
117.1,155.0,0.02,0.7578125
125.4,152.2,0.08,-1.0
125.4,152.2,0.08,-1.0
127.0,154.7,0.35000000000000003,0.7578125
127.0,154.7,0.35000000000000003,0.7578125
115.3,159.0,0.26,0.7578125
115.3,159.0,0.26,0.7578125
120.5,157.8,0.45,0.7578125
120.5,157.8,0.45,0.7578125
113.0,154.5,0.32,0.7578125
113.0,154.5,0.32,0.7578125
123.2,150.2,0.1,0.7578125
123.2,150.2,0.1,0.7578125
115.8,150.1,0.0,0.7578125
115.8,150.1,0.0,0.7578125
125.7,148.2,0.13,0.7578125
125.7,148.2,0.13,0.7578125
127.0,158.4,0.05,0.7578125
127.0,158.4,0.05,0.7578125
117.3,148.3,0.13,0.7578125
117.3,148.3,0.13,0.7578125
126.1,154.8,0.08,0.7578125
126.1,154.8,0.08,0.7578125
122.1,155.0,0.43,0.7578125
122.1,155.0,0.43,0.7578125
121.6,159.9,0.43,0.7578125
121.6,159.9,0.43,0.7578125
113.3,157.9,0.35000000000000003,0.7578125
113.3,157.9,0.35000000000000003,0.7578125
116.1,160.0,0.19,0.7578125
116.1,160.0,0.19,0.7578125
119.6,148.1,0.08,0.7578125
119.6,148.1,0.08,0.7578125
119.5,154.2,0.01,0.7578125
119.5,154.2,0.01,0.0
119.5,154.2,0.01,0.7578125
119.5,154.2,0.01,0.7578125
119.5,154.2,0.01,0.7578125
119.4,155.1,0.08,-1.0
119.4,155.1,0.08,-1.0
121.5,153.7,0.02,-1.0
121.5,153.7,0.02,-1.0
118.7,156.1,0.03,-1.0
118.7,156.1,0.03,-1.0
117.9,157.5,0.25,0.7578125
117.9,157.5,0.25,0.7578125
118.3,152.2,0.02,0.7578125
118.3,152.2,0.02,0.7578125
117.0,154.5,0.01,0.7578125
117.0,154.5,0.01,0.7578125
122.3,159.7,0.2,0.7578125
122.3,159.7,0.2,0.7578125
126.9,156.6,0.32,0.7578125
126.9,156.6,0.32,0.7578125
119.4,154.3,0.05,-1.0
119.4,154.3,0.05,-1.0
121.8,154.3,0.29,0.7578125
121.8,154.3,0.29,0.7578125
123.2,149.1,0.47000000000000003,0.7578125
123.2,149.1,0.47000000000000003,0.7578125
124.5,155.8,0.42,0.7578125
124.5,155.8,0.42,0.7578125
118.8,154.7,0.04,-1.0
118.8,154.7,0.04,-1.0
120.8,153.1,0.06,0.7578125
120.8,153.1,0.06,0.7578125
126.7,153.6,0.16,-1.0
126.7,153.6,0.16,0.7578125
120.1,159.4,0.13,0.7578125
120.1,159.4,0.13,0.7578125
117.2,153.5,0.07,0.7578125
117.2,153.5,0.07,0.7578125
115.9,158.1,0.33,0.7578125
115.9,158.1,0.33,0.7578125
124.5,151.3,0.19,0.7578125
124.5,151.3,0.19,0.7578125
120.4,158.1,0.32,0.7578125
120.4,158.1,0.32,0.7578125
125.3,154.2,0.29,-1.0
125.3,154.2,0.29,-1.0
113.5,157.6,0.12,0.7578125
113.5,157.6,0.12,0.7578125
120.9,156.1,0.02,-1.0
120.9,156.1,0.02,-1.0
120.6,149.7,0.28,0.7578125
120.6,149.7,0.28,0.7578125
118.2,152.0,0.5,0.7578125
118.2,152.0,0.5,0.7578125
119.6,151.3,0.1,0.7578125
119.6,151.3,0.1,0.7578125
123.4,151.0,0.35000000000000003,0.7578125
123.4,151.0,0.35000000000000003,0.7578125
119.6,159.8,0.49,0.7578125
119.6,159.8,0.49,0.7578125
120.0,153.9,0.02,0.7578125
120.0,153.9,0.02,0.7578125
113.6,151.6,0.4,0.7578125
113.6,151.6,0.4,0.7578125
126.1,149.3,0.39,0.7578125
126.1,149.3,0.39,0.7578125
117.7,160.0,0.41000000000000003,0.7578125
117.7,160.0,0.41000000000000003,0.7578125
127.0,154.9,0.22,0.7578125
127.0,154.9,0.22,0.7578125
116.1,159.5,0.26,0.7578125
116.1,159.5,0.26,0.7578125
120.3,150.1,0.14,0.7578125
120.3,150.1,0.14,0.7578125
125.1,149.1,0.25,0.7578125
125.1,149.1,0.25,0.7578125
121.0,152.6,0.32,0.7578125
121.0,152.6,0.32,0.7578125
122.8,152.3,0.08,0.7578125
122.8,152.3,0.08,-1.0
124.6,156.5,0.02,0.7578125
124.6,156.5,0.02,0.7578125
125.0,158.6,0.25,0.7578125
125.0,158.6,0.25,0.7578125
114.5,156.7,0.42,0.7578125
114.5,156.7,0.42,0.7578125
116.6,158.8,0.11,0.7578125
116.6,158.8,0.11,0.7578125
123.9,155.6,0.2,0.7578125
123.9,155.6,0.2,0.7578125
126.9,152.7,0.03,0.7578125
126.9,152.7,0.03,0.7578125
121.4,148.4,0.24,0.7578125
121.4,148.4,0.24,0.7578125
116.4,154.2,0.18,0.7578125
116.4,154.2,0.18,0.7578125
121.0,155.9,0.35000000000000003,-1.0
121.0,155.9,0.35000000000000003,0.7578125
114.8,155.8,0.26,0.7578125
114.8,155.8,0.26,0.7578125
120.4,152.5,0.18,0.7578125
120.4,152.5,0.18,0.7578125
124.4,149.3,0.18,0.7578125
124.4,149.3,0.18,0.7578125
122.3,157.3,0.4,-1.0
122.3,157.3,0.4,-1.0
115.6,150.2,0.29,0.7578125
115.6,150.2,0.29,0.7578125
118.7,153.5,0.02,-1.0
118.7,153.5,0.02,-1.0
126.9,148.4,0.34,0.7578125
126.9,148.4,0.34,0.7578125
122.0,160.0,0.11,0.7578125
122.0,160.0,0.11,0.7578125
124.9,153.3,0.41000000000000003,-1.0
124.9,153.3,0.41000000000000003,-1.0
125.6,155.6,0.46,0.7578125
125.6,155.6,0.46,0.7578125
126.9,154.7,0.45,0.7578125
126.9,154.7,0.45,0.7578125
120.2,154.6,0.01,0.7578125
120.2,154.6,0.01,0.7578125
113.3,159.1,0.2,0.7578125
113.3,159.1,0.2,0.7578125
120.0,154.2,0.28,0.7578125
120.0,154.2,0.28,0.7578125
118.9,149.6,0.5,0.7578125
118.9,149.6,0.5,0.7578125
126.7,156.6,0.04,0.7578125
126.7,156.6,0.04,0.7578125
123.6,152.7,0.14,-1.0
123.6,152.7,0.14,-1.0
123.2,149.5,0.25,0.7578125
123.2,149.5,0.25,0.7578125
117.0,155.6,0.14,0.7578125
117.0,155.6,0.14,0.7578125
121.4,152.3,0.43,0.7578125
121.4,152.3,0.43,0.7578125
122.6,148.1,0.15,0.7578125
122.6,148.1,0.15,0.7578125
117.5,158.6,0.21,0.7578125
117.5,158.6,0.21,0.7578125
115.8,159.2,0.0,0.7578125
115.8,159.2,0.0,0.7578125
116.5,154.0,0.32,0.7578125
116.5,154.0,0.32,0.7578125
124.5,151.1,0.26,0.7578125
124.5,151.1,0.26,0.7578125
120.4,156.8,0.44,-1.0
120.4,156.8,0.44,-1.0
118.3,148.0,0.21,0.7578125
118.3,148.0,0.21,0.7578125
117.5,160.0,0.35000000000000003,0.7578125
117.5,160.0,0.35000000000000003,0.7578125
126.8,150.8,0.17,0.7578125
126.8,150.8,0.17,0.7578125
116.0,150.9,0.36,0.7578125
116.0,150.9,0.36,0.7578125
119.0,158.3,0.12,0.7578125
119.0,158.3,0.12,0.7578125
114.7,159.6,0.2,0.7578125
114.7,159.6,0.2,0.7578125
122.1,150.7,0.2,0.7578125
122.1,150.7,0.2,0.7578125
123.1,154.9,0.36,0.7578125
123.1,154.9,0.36,0.7578125
116.7,158.4,0.31,0.7578125
116.7,158.4,0.31,0.7578125
118.2,157.3,0.39,-1.0
118.2,157.3,0.39,-1.0
119.3,160.0,0.23,0.7578125
119.3,160.0,0.23,0.7578125
113.1,159.8,0.3,0.7578125
113.1,159.8,0.3,0.7578125
118.4,154.4,0.4,0.7578125
118.4,154.4,0.4,0.7578125
126.1,151.9,0.4,0.7578125
126.1,151.9,0.4,0.7578125
120.7,157.3,0.24,-1.0
120.7,157.3,0.24,-1.0
114.1,155.3,0.37,0.7578125
114.1,155.3,0.37,0.7578125
124.5,157.7,0.0,0.7578125
124.5,157.7,0.0,0.7578125
118.1,149.9,0.4,0.7578125
118.1,149.9,0.4,0.7578125
122.4,148.0,0.35000000000000003,0.7578125
122.4,148.0,0.35000000000000003,0.7578125
117.0,158.5,0.48,0.7578125
117.0,158.5,0.48,0.7578125
115.7,157.1,0.23,0.7578125
115.7,157.1,0.23,0.7578125
119.1,148.0,0.09,0.7578125
119.1,148.0,0.09,0.7578125
125.5,148.8,0.21,0.7578125
125.5,148.8,0.21,0.7578125
117.3,155.2,0.29,0.7578125
117.3,155.2,0.29,0.7578125
126.2,151.2,0.1,0.7578125
126.2,151.2,0.1,-1.0
113.4,156.7,0.19,0.7578125
113.4,156.7,0.19,0.7578125
122.3,150.7,0.48,0.7578125
122.3,150.7,0.48,0.7578125
127.0,150.7,0.28,0.7578125
127.0,150.7,0.28,0.7578125
122.8,155.7,0.27,-1.0
122.8,155.7,0.27,-1.0
120.6,157.8,0.38,0.7578125
120.6,157.8,0.38,0.7578125
124.0,150.8,0.13,0.7578125
124.0,150.8,0.13,0.7578125
113.5,149.5,0.46,0.7578125
113.5,149.5,0.46,0.7578125
113.2,158.1,0.26,0.7578125
113.2,158.1,0.26,0.7578125
116.6,157.2,0.06,0.7578125
116.6,157.2,0.06,0.7578125
123.7,153.5,0.28,0.7578125
123.7,153.5,0.28,0.7578125
115.4,160.0,0.17,0.7578125
115.4,160.0,0.17,0.7578125
118.4,159.5,0.1,0.7578125
118.4,159.5,0.1,0.7578125
123.1,159.9,0.23,0.7578125
123.1,159.9,0.23,0.7578125
119.8,150.6,0.02,0.7578125
119.8,150.6,0.02,0.7578125
122.0,155.2,0.36,0.7578125
122.0,155.2,0.36,0.7578125
125.4,157.6,0.08,0.7578125
125.4,157.6,0.08,0.7578125
115.0,155.4,0.11,0.7578125
115.0,155.4,0.11,0.7578125
123.7,155.4,0.5,0.7578125
123.7,155.4,0.5,0.7578125
115.1,160.0,0.33,0.7578125
115.1,160.0,0.33,0.7578125
113.8,157.4,0.42,0.7578125
113.8,157.4,0.42,0.7578125
125.1,149.4,0.3,0.7578125
125.1,149.4,0.3,0.7578125
120.6,148.2,0.16,0.7578125
120.6,148.2,0.16,0.7578125
118.5,155.1,0.01,-1.0
118.5,155.1,0.01,-1.0
121.8,155.9,0.11,-1.0
121.8,155.9,0.11,-1.0
120.4,149.4,0.41000000000000003,0.7578125
120.4,149.4,0.41000000000000003,0.7578125
116.0,158.3,0.23,0.7578125
116.0,158.3,0.23,0.7578125
115.1,150.4,0.4,0.7578125
115.1,150.4,0.4,0.7578125
123.6,148.2,0.19,0.7578125
123.6,148.2,0.19,0.7578125
113.6,159.5,0.12,0.7578125
113.6,159.5,0.12,0.7578125
125.0,153.8,0.21,-1.0
125.0,153.8,0.21,-1.0
119.2,159.9,0.43,0.7578125
119.2,159.9,0.43,0.7578125
119.3,149.8,0.25,0.7578125
119.3,149.8,0.25,0.7578125
113.5,157.5,0.03,0.7578125
113.5,157.5,0.03,0.7578125
126.5,148.7,0.2,0.7578125
126.5,148.7,0.2,0.7578125
116.9,152.4,0.15,0.7578125
116.9,152.4,0.15,0.7578125
114.7,156.7,0.36,0.7578125
114.7,156.7,0.36,0.7578125
121.5,153.3,0.37,0.7578125
121.5,153.3,0.37,0.7578125
113.3,156.6,0.4,0.7578125
113.3,156.6,0.4,0.7578125
126.9,156.2,0.27,0.7578125
126.9,156.2,0.27,0.7578125
127.0,156.4,0.42,0.7578125
127.0,156.4,0.42,0.7578125
116.5,160.0,0.23,0.7578125
116.5,160.0,0.23,0.7578125
127.0,157.2,0.06,0.7578125
127.0,157.2,0.06,0.7578125
121.5,150.0,0.12,0.7578125
121.5,150.0,0.12,0.7578125
119.3,153.1,0.01,-1.0
119.3,153.1,0.01,-1.0
117.2,154.5,0.24,0.7578125
117.2,154.5,0.24,0.7578125
115.7,148.2,0.05,0.7578125
115.7,148.2,0.05,0.7578125
115.0,153.1,0.26,0.7578125
115.0,153.1,0.26,0.7578125
120.1,152.4,0.27,0.7578125
120.1,152.4,0.27,0.7578125
121.5,156.4,0.5,-1.0
121.5,156.4,0.5,-1.0
120.9,159.4,0.18,0.7578125
120.9,159.4,0.18,0.7578125
123.3,149.8,0.18,-1.0
123.3,149.8,0.18,0.7578125
116.3,158.5,0.13,0.7578125
116.3,158.5,0.13,0.7578125
115.8,158.0,0.4,0.7578125
115.8,158.0,0.4,0.7578125
122.5,149.9,0.31,0.7578125
122.5,149.9,0.31,0.7578125
121.5,152.1,0.11,0.7578125
121.5,152.1,0.11,0.7578125
126.1,154.7,0.0,0.7578125
126.1,154.7,0.0,0.7578125
123.9,156.0,0.32,0.7578125
123.9,156.0,0.32,0.7578125
125.9,152.2,0.17,0.7578125
125.9,152.2,0.17,0.7578125
120.0,156.5,0.31,-1.0
120.0,156.5,0.31,-1.0
114.6,153.3,0.06,0.7578125
114.6,153.3,0.06,0.7578125
124.4,152.0,0.1,-1.0
124.4,152.0,0.1,-1.0
122.3,152.1,0.22,0.7578125
122.3,152.1,0.22,0.7578125
122.1,158.8,0.46,0.7578125
122.1,158.8,0.46,0.7578125
113.5,150.5,0.35000000000000003,0.7578125
113.5,150.5,0.35000000000000003,0.7578125
123.9,160.0,0.04,0.7578125
123.9,160.0,0.04,0.7578125
119.9,150.7,0.5,0.7578125
119.9,150.7,0.5,0.7578125
117.4,156.0,0.09,0.7578125
117.4,156.0,0.09,0.7578125
119.1,158.2,0.39,0.7578125
119.1,158.2,0.39,0.7578125
118.1,153.9,0.11,-1.0
118.1,153.9,0.11,0.7578125
122.6,159.6,0.38,0.7578125
122.6,159.6,0.38,0.7578125
121.0,155.1,0.41000000000000003,0.7578125
121.0,155.1,0.41000000000000003,0.7578125
125.1,149.2,0.14,0.7578125
125.1,149.2,0.14,0.7578125
119.3,155.3,0.13,-1.0
119.3,155.3,0.13,-1.0
126.8,158.5,0.01,0.7578125
126.8,158.5,0.01,0.7578125
126.2,154.3,0.42,0.7578125
126.2,154.3,0.42,0.7578125
119.2,158.3,0.17,0.7578125
119.2,158.3,0.17,0.7578125
125.3,150.0,0.36,0.7578125
125.3,150.0,0.36,0.7578125
118.0,151.7,0.43,0.7578125
118.0,151.7,0.43,0.7578125
119.8,148.1,0.45,0.7578125
119.8,148.1,0.45,0.7578125
114.7,159.6,0.28,0.7578125
114.7,159.6,0.28,0.7578125
117.9,149.8,0.1,0.7578125
117.9,149.8,0.1,0.7578125
124.9,150.7,0.14,0.7578125
124.9,150.7,0.14,0.7578125
124.7,156.8,0.19,0.7578125
124.7,156.8,0.19,0.7578125
126.9,154.1,0.28,0.7578125
126.9,154.1,0.28,0.7578125
123.5,156.8,0.4,-1.0
123.5,156.8,0.4,-1.0
115.0,158.5,0.16,0.7578125
115.0,158.5,0.16,0.7578125
119.7,153.6,0.3,0.7578125
119.7,153.6,0.3,0.7578125
118.2,158.8,0.29,0.7578125
118.2,158.8,0.29,0.7578125
114.7,155.7,0.48,0.7578125
114.7,155.7,0.48,0.7578125
124.1,148.3,0.29,0.7578125
124.1,148.3,0.29,0.7578125
122.9,154.5,0.03,-1.0
122.9,154.5,0.03,-1.0
126.9,153.1,0.37,0.7578125
126.9,153.1,0.37,-1.0
120.0,148.4,0.3,0.7578125
120.0,148.4,0.3,0.7578125
113.0,159.7,0.23,0.7578125
113.0,159.7,0.23,0.7578125
114.9,157.9,0.3,0.7578125
114.9,157.9,0.3,0.7578125
116.3,156.5,0.22,0.7578125
116.3,156.5,0.22,0.7578125
126.6,155.9,0.14,0.7578125
126.6,155.9,0.14,0.7578125
120.3,158.3,0.44,0.7578125
120.3,158.3,0.44,0.7578125
124.5,155.4,0.37,0.7578125
124.5,155.4,0.37,0.7578125
113.3,155.2,0.38,0.7578125
113.3,155.2,0.38,0.7578125
121.6,154.2,0.28,0.7578125
121.6,154.2,0.28,0.7578125
116.8,149.7,0.18,0.7578125
116.8,149.7,0.18,0.7578125
116.8,150.3,0.5,0.7578125
116.8,150.3,0.5,0.7578125
121.6,149.8,0.27,0.7578125
121.6,149.8,0.27,0.7578125
119.9,159.9,0.15,0.7578125
119.9,159.9,0.15,0.7578125
124.0,149.3,0.11,0.7578125
124.0,149.3,0.11,0.7578125
121.0,148.8,0.2,0.7578125
121.0,148.8,0.2,0.7578125
117.9,148.9,0.04,0.7578125
117.9,148.9,0.04,0.7578125
113.0,150.5,0.25,0.7578125
113.0,150.5,0.25,0.7578125
120.0,152.8,0.1,0.7578125
120.0,152.8,0.1,0.7578125
119.3,159.6,0.35000000000000003,0.7578125
119.3,159.6,0.35000000000000003,0.7578125
124.9,148.3,0.21,0.7578125
124.9,148.3,0.21,0.7578125
123.4,151.7,0.07,-1.0
123.4,151.7,0.07,-1.0
126.1,154.2,0.49,-1.0
126.1,154.2,0.49,0.7578125
123.4,150.0,0.18,0.7578125
123.4,150.0,0.18,0.7578125
126.6,149.4,0.11,0.7578125
126.6,149.4,0.11,0.7578125
115.6,155.8,0.29,0.7578125
115.6,155.8,0.29,0.7578125
119.7,148.8,0.14,0.7578125
119.7,148.8,0.14,0.7578125
117.2,151.9,0.33,0.7578125
117.2,151.9,0.33,0.7578125
115.9,156.0,0.06,0.7578125
115.9,156.0,0.06,0.7578125
113.1,158.3,0.16,0.7578125
113.1,158.3,0.16,0.7578125
121.6,148.7,0.5,0.7578125
121.6,148.7,0.5,0.7578125
117.4,159.8,0.13,0.7578125
117.4,159.8,0.13,0.7578125
118.7,157.5,0.01,-1.0
118.7,157.5,0.01,-1.0
117.2,159.9,0.26,0.7578125
117.2,159.9,0.26,0.7578125
126.6,151.7,0.1,-1.0
126.6,151.7,0.1,0.7578125
118.6,155.3,0.36,-1.0
118.6,155.3,0.36,-1.0
126.6,149.2,0.33,0.7578125
126.6,149.2,0.33,0.7578125
121.9,158.5,0.3,0.7578125
121.9,158.5,0.3,0.7578125
126.2,157.0,0.49,0.7578125
126.2,157.0,0.49,0.7578125
115.1,155.1,0.19,0.7578125
115.1,155.1,0.19,0.7578125
121.6,154.5,0.0,0.7578125
121.6,154.5,0.0,0.7578125
119.5,154.4,0.17,-1.0
119.5,154.4,0.17,-1.0
120.7,157.6,0.18,0.7578125
120.7,157.6,0.18,0.7578125
125.2,154.9,0.25,-1.0
125.2,154.9,0.25,-1.0
116.2,158.4,0.29,0.7578125
116.2,158.4,0.29,0.7578125
122.9,153.0,0.32,0.7578125
122.9,153.0,0.32,-1.0
123.6,150.5,0.25,0.7578125
123.6,150.5,0.25,0.7578125
115.1,159.4,0.41000000000000003,0.7578125
115.1,159.4,0.41000000000000003,0.7578125
117.2,154.1,0.06,0.7578125
117.2,154.1,0.06,0.7578125
124.1,150.1,0.4,0.7578125
124.1,150.1,0.4,0.7578125
114.3,159.9,0.18,0.7578125
114.3,159.9,0.18,0.7578125
121.2,155.7,0.29,0.7578125
121.2,155.7,0.29,0.7578125
122.4,158.3,0.12,0.7578125
122.4,158.3,0.12,0.7578125
121.8,151.5,0.13,0.7578125
121.8,151.5,0.13,0.7578125
117.6,149.4,0.31,0.7578125
117.6,149.4,0.31,0.7578125
118.9,154.9,0.01,-1.0
118.9,154.9,0.01,-1.0
120.3,151.8,0.5,0.7578125
120.3,151.8,0.5,0.7578125
126.6,157.8,0.05,0.7578125
126.6,157.8,0.05,0.7578125
121.1,154.6,0.38,0.7578125
121.1,154.6,0.38,0.7578125
127.0,153.2,0.45,0.7578125
127.0,153.2,0.45,0.7578125
115.6,152.8,0.45,0.7578125
115.6,152.8,0.45,0.7578125
113.1,158.0,0.43,0.7578125
113.1,158.0,0.43,0.7578125
124.9,150.7,0.1,0.7578125
124.9,150.7,0.1,0.7578125
120.7,160.0,0.19,0.7578125
120.7,160.0,0.19,0.7578125
120.2,149.5,0.1,0.7578125
120.2,149.5,0.1,0.7578125
117.4,148.1,0.12,0.7578125
117.4,148.1,0.12,0.7578125
119.9,152.0,0.35000000000000003,0.7578125
119.9,152.0,0.35000000000000003,0.7578125
126.7,156.3,0.0,0.7578125
126.7,156.3,0.0,0.7578125
114.8,160.0,0.5,0.7578125
114.8,160.0,0.5,0.7578125
125.9,150.2,0.28,0.7578125
125.9,150.2,0.28,0.7578125
121.9,151.3,0.06,0.7578125
121.9,151.3,0.06,0.7578125
122.0,149.7,0.22,0.7578125
122.0,149.7,0.22,0.7578125
123.0,148.0,0.18,0.7578125
123.0,148.0,0.18,0.7578125
116.9,158.6,0.38,0.7578125
116.9,158.6,0.38,0.7578125
118.5,156.3,0.47000000000000003,-1.0
118.5,156.3,0.47000000000000003,-1.0
116.1,157.7,0.2,0.7578125
116.1,157.7,0.2,0.7578125
122.8,157.3,0.39,-1.0
122.8,157.3,0.39,-1.0
124.8,151.5,0.18,0.7578125
124.8,151.5,0.18,0.7578125
118.6,155.1,0.26,-1.0
118.6,155.1,0.26,-1.0
125.0,148.2,0.17,0.7578125
125.0,148.2,0.17,0.7578125
113.2,157.7,0.23,0.7578125
113.2,157.7,0.23,0.7578125
125.5,158.2,0.09,0.7578125
125.5,158.2,0.09,0.7578125
115.2,159.5,0.27,0.7578125
115.2,159.5,0.27,0.7578125
114.8,153.3,0.36,0.7578125
