params_x,params_y,params_z,params_voltage,user_attrs_top-1
124.0,155.5,0.1,300,0.7578125
124.0,155.5,0.1,300,0.75
124.0,155.5,0.1,300,-1.0
124.0,155.5,0.6000000000000001,350,0.7578125
124.0,155.5,0.6000000000000001,350,-1.0
124.0,155.0,0.25,350,-1.0
124.0,155.0,0.25,350,-1.0
127.0,157.0,0.1,300,0.7578125
127.0,157.0,0.1,300,0.7578125
126.0,156.0,0.30000000000000004,300,0.7578125
126.0,156.0,0.30000000000000004,300,0.7578125
123.0,156.5,0.0,300,0.7578125
123.0,156.5,0.0,300,0.75
123.0,156.5,0.0,300,0.7578125
121.5,156.5,0.25,300,0.7578125
121.5,156.5,0.25,300,0.7578125
122.0,151.0,0.45,350,-1.0
122.0,151.0,0.45,350,0.7578125
125.5,155.0,0.15000000000000002,300,0.75
125.5,155.0,0.15000000000000002,300,0.7578125
125.5,155.0,0.15000000000000002,300,0.7578125
113.0,151.0,0.9500000000000001,200,0.7578125
113.0,151.0,0.9500000000000001,200,0.7578125
125.0,154.0,0.15000000000000002,350,0.140625
125.0,154.0,0.15000000000000002,350,0.75
125.0,154.0,0.15000000000000002,350,-1.0
125.0,154.0,0.15000000000000002,350,0.7578125
125.0,154.0,0.15000000000000002,350,-1.0
125.0,154.0,0.15000000000000002,350,0.7578125
126.0,154.5,0.05,350,0.75
126.0,154.5,0.05,350,0.7578125
126.0,154.5,0.05,350,0.7578125
124.5,154.0,0.2,350,-1.0
124.5,154.0,0.2,350,-1.0
122.5,155.5,0.15000000000000002,350,0.7578125
122.5,155.5,0.15000000000000002,350,0.7578125
125.0,153.0,0.15000000000000002,300,-1.0
125.0,153.0,0.15000000000000002,300,-1.0
126.5,155.0,0.35000000000000003,350,0.7578125
126.5,155.0,0.35000000000000003,350,0.7578125
124.0,153.0,0.1,350,-1.0
124.0,153.0,0.1,350,-1.0
123.0,154.5,0.0,300,0.7578125
123.0,154.5,0.0,300,0.7578125
127.0,154.5,0.75,150,0.7578125
127.0,154.5,0.75,150,0.7578125
126.0,154.0,0.0,300,0.7578125
126.0,154.0,0.0,300,0.7578125
126.0,153.0,0.25,350,0.7578125
126.0,153.0,0.25,350,-1.0
117.0,155.5,0.2,150,0.7578125
117.0,155.5,0.2,150,0.7578125
122.5,154.0,0.4,300,0.7578125
122.5,154.0,0.4,300,0.7578125
121.0,157.0,0.15000000000000002,300,0.75
121.0,157.0,0.15000000000000002,300,0.7578125
121.0,157.0,0.15000000000000002,300,0.7578125
123.5,154.0,0.2,250,0.7578125
123.5,154.0,0.2,250,0.7578125
123.0,158.0,0.05,250,0.7578125
123.0,158.0,0.05,250,0.7578125
120.0,156.0,0.0,300,0.7578125
120.0,156.0,0.0,300,0.7578125
123.5,156.5,0.25,300,0.75
123.5,156.5,0.25,300,0.7578125
123.5,156.5,0.25,300,0.7578125
123.5,157.0,0.1,350,0.7578125
123.5,157.0,0.1,350,0.7578125
124.0,156.0,0.15000000000000002,350,-1.0
124.0,156.0,0.15000000000000002,350,0.7578125
121.0,154.0,0.2,150,0.7578125
121.0,154.0,0.2,150,0.7578125
122.5,152.0,0.25,350,0.7578125
122.5,152.0,0.25,350,0.7578125
120.0,154.0,0.30000000000000004,350,0.7578125
120.0,154.0,0.30000000000000004,350,0.7578125
126.0,156.5,0.30000000000000004,250,0.7578125
126.0,156.5,0.30000000000000004,250,0.7578125
123.5,156.0,0.25,250,0.7578125
123.5,156.0,0.25,250,0.7578125
122.5,154.5,0.15000000000000002,300,0.1328125
122.5,154.5,0.15000000000000002,300,0.7578125
122.5,154.5,0.15000000000000002,300,0.1328125
122.5,154.5,0.15000000000000002,300,0.7578125
122.5,154.5,0.15000000000000002,300,0.75
122.5,154.5,0.15000000000000002,300,0.7578125
122.5,154.5,0.15000000000000002,300,0.7578125
122.5,154.5,0.15000000000000002,300,-1.0
122.5,154.5,0.15000000000000002,300,-1.0
118.0,151.0,0.05,250,0.7578125
118.0,151.0,0.05,250,0.7578125
122.0,154.0,0.1,300,0.7578125
122.0,154.0,0.1,300,0.7578125
124.5,156.0,0.15000000000000002,300,0.75
124.5,156.0,0.15000000000000002,300,-1.0
124.5,156.0,0.15000000000000002,300,0.7578125
120.5,154.5,0.15000000000000002,300,0.7578125
120.5,154.5,0.15000000000000002,300,0.7421875
120.5,154.5,0.15000000000000002,300,-1.0
119.0,155.5,0.15000000000000002,300,0.7578125
119.0,155.5,0.15000000000000002,300,0.7578125
121.5,154.0,0.25,300,0.7578125
121.5,154.0,0.25,300,0.125
121.5,154.0,0.25,300,0.7578125
121.5,154.0,0.25,300,0.7578125
121.5,154.0,0.25,300,0.7578125
122.0,155.0,0.2,250,0.7578125
122.0,155.0,0.2,250,-1.0
122.0,152.5,0.2,300,0.7578125
122.0,152.5,0.2,300,0.7578125
121.5,154.5,0.25,300,0.7578125
121.5,154.5,0.25,300,0.75
121.5,154.5,0.25,300,0.7578125
122.0,154.5,0.15000000000000002,300,-1.0
122.0,154.5,0.15000000000000002,300,0.7578125
122.0,153.5,0.2,350,0.75
122.0,153.5,0.2,350,0.7578125
122.0,153.5,0.2,350,0.7578125
121.0,154.5,0.35000000000000003,300,0.75
121.0,154.5,0.35000000000000003,300,0.7578125
121.0,154.5,0.35000000000000003,300,0.7578125
123.0,153.5,0.15000000000000002,300,0.75
123.0,153.5,0.15000000000000002,300,0.7578125
123.0,153.5,0.15000000000000002,300,0.7578125
120.0,152.5,0.05,350,0.7578125
120.0,152.5,0.05,350,0.7578125
120.5,151.5,0.1,150,0.7578125
120.5,151.5,0.1,150,0.7578125
124.5,154.0,0.35000000000000003,300,0.7578125
124.5,154.0,0.35000000000000003,300,0.7578125
123.0,154.5,0.0,350,-1.0
123.0,154.5,0.0,350,-1.0
119.5,155.0,0.35000000000000003,250,0.7578125
119.5,155.0,0.35000000000000003,250,0.7578125
124.5,152.5,0.0,350,-1.0
124.5,152.5,0.0,350,-1.0
123.5,159.0,0.0,300,0.7578125
123.5,159.0,0.0,300,0.7578125
125.0,154.5,0.05,300,-1.0
125.0,154.5,0.05,300,-1.0
124.0,152.5,0.45,350,0.7578125
124.0,152.5,0.45,350,0.7578125
123.0,154.5,0.2,300,0.7578125
123.0,154.5,0.2,300,-1.0
119.0,154.0,0.25,300,0.7578125
119.0,154.0,0.25,300,0.7578125
120.5,151.5,0.25,300,-1.0
120.5,151.5,0.25,300,-1.0
127.0,154.5,0.2,300,0.7578125
127.0,154.5,0.2,300,0.7578125
122.0,157.5,0.0,300,0.7578125
122.0,157.5,0.0,300,0.7578125
120.0,156.5,0.35000000000000003,350,0.7578125
120.0,156.5,0.35000000000000003,350,0.7578125
120.5,156.5,0.25,300,0.7578125
120.5,156.5,0.25,300,0.7578125
127.0,154.5,0.0,200,0.7578125
127.0,154.5,0.0,200,0.75
127.0,154.5,0.0,200,0.75
127.0,154.5,0.0,200,0.7578125
127.0,156.5,0.1,200,0.7578125
127.0,156.5,0.1,200,0.7578125
125.5,154.0,0.05,200,0.7578125
125.5,154.0,0.05,200,0.7578125
121.0,153.5,0.15000000000000002,350,0.7578125
121.0,153.5,0.15000000000000002,350,0.7578125
126.5,153.0,0.1,250,0.7578125
126.5,153.0,0.1,250,0.7578125
126.0,154.5,0.0,200,0.7578125
126.0,154.5,0.0,200,0.75
126.0,154.5,0.0,200,0.7578125
125.0,155.0,0.15000000000000002,150,0.7578125
125.0,155.0,0.15000000000000002,150,0.7578125
120.5,154.0,0.5,350,0.7578125
120.5,154.0,0.5,350,0.7578125
125.0,148.0,0.30000000000000004,250,0.7578125
125.0,148.0,0.30000000000000004,250,0.7578125
126.5,152.5,0.0,150,0.7578125
126.5,152.5,0.0,150,0.7578125
119.0,153.0,0.05,150,0.7578125
119.0,153.0,0.05,150,0.7578125
116.0,153.5,0.05,150,0.7578125
116.0,153.5,0.05,150,0.7578125
124.0,157.0,0.0,250,0.7578125
124.0,157.0,0.0,250,0.7578125
127.0,152.5,0.1,200,0.7578125
127.0,152.5,0.1,200,0.7578125
116.5,153.0,0.4,150,0.7578125
116.5,153.0,0.4,150,0.7578125
124.5,156.0,0.0,300,-1.0
124.5,156.0,0.0,300,0.7578125
127.0,156.5,0.1,250,0.7578125
127.0,156.5,0.1,250,0.7578125
115.5,151.5,0.8,350,0.7578125
115.5,151.5,0.8,350,0.7578125
118.5,156.0,0.7000000000000001,150,0.7578125
118.5,156.0,0.7000000000000001,150,0.7578125
126.0,153.5,0.0,350,0.7578125
126.0,153.5,0.0,350,0.7578125
113.0,150.0,0.1,150,0.7578125
113.0,150.0,0.1,150,0.7578125
125.5,157.5,0.15000000000000002,350,-1.0
125.5,157.5,0.15000000000000002,350,0.7578125
121.5,155.0,0.1,300,0.7578125
121.5,155.0,0.1,300,0.7578125
127.0,155.0,0.15000000000000002,200,0.7578125
127.0,155.0,0.15000000000000002,200,0.7578125
122.5,155.0,0.4,350,0.7578125
122.5,155.0,0.4,350,0.1484375
122.5,155.0,0.4,350,0.7578125
122.5,155.0,0.4,350,-1.0
122.5,155.0,0.4,350,0.7578125
121.5,156.5,0.45,350,0.75
121.5,156.5,0.45,350,0.7578125
121.5,156.5,0.45,350,0.7578125
121.5,155.0,0.25,350,0.7578125
121.5,155.0,0.25,350,0.125
121.5,155.0,0.25,350,0.7578125
121.5,155.0,0.25,350,0.7578125
121.5,155.0,0.25,350,0.7578125
121.5,155.5,0.15000000000000002,350,-1.0
121.5,155.5,0.15000000000000002,350,0.7578125
121.5,155.5,0.2,350,0.75
121.5,155.5,0.2,350,0.7578125
121.5,155.5,0.2,350,0.7578125
124.0,154.5,0.35000000000000003,350,0.7578125
124.0,154.5,0.35000000000000003,350,-1.0
121.0,155.0,0.45,350,0.7578125
121.0,155.0,0.45,350,0.7578125
122.5,155.0,0.75,200,0.7578125
122.5,155.0,0.75,200,0.7578125
121.0,155.0,0.4,350,0.7578125
121.0,155.0,0.4,350,0.7578125
118.5,155.5,0.2,350,-1.0
118.5,155.5,0.2,350,-1.0
120.0,154.0,0.25,300,0.7578125
120.0,154.0,0.25,300,0.7578125
122.0,154.0,0.25,350,0.75
122.0,154.0,0.25,350,0.7578125
122.0,154.0,0.25,350,0.75
122.0,154.0,0.25,350,0.7578125
123.0,154.5,0.35000000000000003,350,0.7421875
123.0,154.5,0.35000000000000003,350,0.7421875
123.0,154.5,0.35000000000000003,350,-1.0
123.0,154.5,0.35000000000000003,350,-1.0
122.5,154.0,0.35000000000000003,350,0.7578125
122.5,154.0,0.35000000000000003,350,0.7578125
122.0,155.0,0.30000000000000004,350,-1.0
122.0,155.0,0.30000000000000004,350,0.7578125
122.5,152.0,0.25,350,0.7578125
122.5,152.0,0.25,350,0.7578125
120.5,153.0,0.30000000000000004,350,0.7578125
120.5,153.0,0.30000000000000004,350,0.7578125
124.0,154.0,0.35000000000000003,350,0.7578125
124.0,154.0,0.35000000000000003,350,0.7578125
121.5,153.5,0.30000000000000004,350,0.7578125
121.5,153.5,0.30000000000000004,350,0.7578125
122.0,153.5,0.25,350,0.7578125
122.0,153.5,0.25,350,0.7578125
123.0,157.0,0.5,350,0.7578125
123.0,157.0,0.5,350,0.7578125
120.5,153.0,0.25,250,0.7578125
120.5,153.0,0.25,250,0.7578125
123.5,154.5,0.55,350,0.7578125
123.5,154.5,0.55,350,0.75
123.5,154.5,0.55,350,0.7578125
122.5,154.5,0.15000000000000002,350,0.1328125
122.5,154.5,0.15000000000000002,350,-1.0
122.5,154.5,0.15000000000000002,350,0.7578125
122.5,154.5,0.15000000000000002,350,0.75
122.5,154.5,0.15000000000000002,350,0.7578125
122.5,154.5,0.15000000000000002,350,-1.0
127.0,155.0,0.0,200,0.7578125
127.0,155.0,0.0,200,0.7578125
122.0,155.0,0.2,350,-1.0
122.0,155.0,0.2,350,0.7578125
123.0,153.5,0.1,350,0.7578125
123.0,153.5,0.1,350,0.7578125
121.5,155.0,0.25,350,0.1484375
121.5,155.0,0.25,350,-1.0
121.5,155.0,0.25,350,0.7578125
121.5,155.0,0.25,350,0.7578125
121.5,155.0,0.25,350,0.7578125
120.0,154.0,0.1,350,0.7578125
120.0,154.0,0.1,350,-1.0
120.0,150.5,1.0,350,0.7578125
120.0,150.5,1.0,350,0.7578125
122.0,155.5,0.15000000000000002,350,0.7578125
122.0,155.5,0.15000000000000002,350,0.7578125
122.0,155.0,0.35000000000000003,350,0.7578125
122.0,155.0,0.35000000000000003,350,0.75
122.0,155.0,0.35000000000000003,350,0.7578125
118.0,154.0,0.25,350,-1.0
118.0,154.0,0.25,350,-1.0
122.0,155.5,0.30000000000000004,350,0.7578125
122.0,155.5,0.30000000000000004,350,0.7578125
123.5,154.0,0.15000000000000002,350,0.7578125
123.5,154.0,0.15000000000000002,350,0.7578125
119.0,151.0,0.65,250,0.7578125
119.0,151.0,0.65,250,0.7578125
120.0,155.0,0.15000000000000002,350,0.75
120.0,155.0,0.15000000000000002,350,0.7578125
120.0,155.0,0.15000000000000002,350,0.7578125
121.5,152.5,0.0,300,0.7578125
121.5,152.5,0.0,300,0.7578125
122.5,153.5,0.2,300,0.7578125
122.5,153.5,0.2,300,0.7578125
121.5,155.0,0.05,350,-1.0
121.5,155.0,0.05,350,0.75
121.5,155.0,0.05,350,-1.0
121.0,156.0,0.35000000000000003,300,0.7578125
121.0,156.0,0.35000000000000003,300,0.7578125
121.5,154.0,0.30000000000000004,300,0.7578125
121.5,154.0,0.30000000000000004,300,0.7578125
122.5,156.0,0.30000000000000004,350,0.7578125
122.5,156.0,0.30000000000000004,350,0.7578125
119.5,155.0,0.25,300,0.75
119.5,155.0,0.25,300,0.7578125
119.5,155.0,0.25,300,0.7578125
124.5,152.5,0.1,300,-1.0
124.5,152.5,0.1,300,-1.0
123.0,154.5,0.2,350,0.7578125
123.0,154.5,0.2,350,0.7578125
118.5,158.5,0.05,300,0.7578125
118.5,158.5,0.05,300,0.7578125
126.0,155.5,0.0,350,0.140625
126.0,155.5,0.0,350,0.7578125
126.0,155.5,0.0,350,-1.0
126.0,155.5,0.0,350,0.7578125
126.0,155.5,0.0,350,0.1484375
126.0,155.5,0.0,350,0.7578125
126.0,155.5,0.0,350,-1.0
126.0,155.5,0.0,350,0.7578125
125.0,156.5,0.0,350,-1.0
125.0,156.5,0.0,350,0.1171875
125.0,156.5,0.0,350,-1.0
125.0,156.5,0.0,350,0.7578125
125.0,156.5,0.0,350,-1.0
126.5,157.5,0.1,350,0.7578125
126.5,157.5,0.1,350,0.7578125
125.0,155.0,0.0,350,-1.0
125.0,155.0,0.0,350,0.7578125
